,name,market,sectorCode,sectorName,industryCode,industryName,tradingDate,marketCap,close,volume,amount,returnOn1Day,returnOn1Week,returnOn1Month,returnOn3Months,returnOn6Months,returnOn1Year,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyTwoWeekHighPct,fiftyTwoWeekLowPct,shares,sharesOutstanding,sharesPreferred,sharesFloating,sharesFloatingRate,foreignSharesHolding,foreignRate,foreignSharesLimit,foreignRateByLimit,numbersDate,trailingRevenue,trailingProfit,trailingNetProfit,trailingProfitRate,trailingEps,trailingPs,trailingPe,trailingPeg,yoyRevenue,yoyProfit,yoyNetProfit,yoyProfitRate,yoyEps,fiscalMonth,ifrsType,fiscalRevenue,fiscalRevenueGrowth,fiscalProfit,fiscalProfitGrowth,fiscalProfitRate,fiscalProfitRateGrowth,fiscalNetProfit,fiscalNetProfitGrowth,fiscalAsset,fiscalAssetGrowth,fiscalCapital,fiscalDebt,fiscalDebtGrowth,fiscalDebtRatio,fiscalRetentionRate,fiscalDividendYield,fiscalPayoutRatio,fiscalPayoutRatioGrowth,returnOnAsset,returnOnEquity,fiscalEps,fiscalEpsGrowth,fiscalPe,fiscalPriceToBook,fiscalDps,fiscalDpsGrowth,estimation,estimatedMonth,targetPrice,targetPricePct,nOfEstimations,estimatedRevenue,estimatedRevenueGrowth,estimatedProfit,estimatedProfitRate,estimatedProfitGrowth,estimatedProfitRateGrowth,estimatedNetProfit,estimatedNetProfitGrowth,estimatedAsset,estimatedAssetGrowth,estimatedDebt,estimatedDebtGrowth,estimatedEps,estimatedEpsGrowth,estimatedPe,forwardEps,forwardPe,forwardPeg,estimatedDps,estimatedDpsGrowth,estimatedPayoutRatio,estimatedPayoutRatioGrowth,wicsDate,groupByMarketCap,industryNameKrx,industryPe,products,ipo,beta
086960,MDS테크,kosdaq,G45,IT,WI602,IT서비스,20260825,84121709260,1990,142756,273317305,4.32,-4.9,8.26,-42.56,-39.73,-29.8,4424,1990,-55.02,0.0,42528670,42115118,0,31730107,75.34,1058310,2.49,42528670,2.49,20260610,1947,88,81,4.52,242.0,0.43,8.22,0.1,15.68,200.0,950.0,159.24,86.21,2025/12,D,1877,13.35,58,-1.69,3.09,-13.2,62,1.64,2121,-11.37,1433,688,-23.21,48.0,597.04,,,,2.74,6.12,210.5,9.38,11.9,0.69,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,소프트웨어 개발 및 공급업,145.81,"임베디드개발솔루션,임베디드소프트웨어",20060926,0.909
066980,한성크린텍,kosdaq,G20,산업재,WI220,건설,20260825,84051924384,1568,359656,544792376,0.64,-15.21,11.13,-28.07,30.2,24.97,1568,1568,0.0,0.0,53638752,,,,,609754,1.14,53638752,1.14,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"건축기술, 엔지니어링 및 관련 기술 서비스업",,수처리설비EPC,20030117,
066430,아이로보틱스,kosdaq,G15,소재,WI110,화학,20260825,83788438640,2145,4127008,9280952125,4.38,-9.49,7.25,-38.36,-20.56,38.48,2145,2145,0.0,0.0,39153476,,,,,1456212,3.72,39153476,3.72,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,기타 전문 도매업,,"VCI,LDPE필름 외",20021224,
054540,삼영엠텍,kosdaq,G20,산업재,WI240,조선,20260825,83720000000,6460,89042,547590160,5.21,-5.28,-11.02,-42.01,-56.41,8.21,20200,5090,-68.02,26.92,13000000,13000000,0,11209631,86.23,669041,5.15,13000000,5.15,20260610,2230,129,98,5.78,723.0,0.38,8.93,0.18,397.72,93.1,55.56,-61.2,49.74,2025/12,D,1185,0.42,102,-0.97,8.61,-1.37,84,40.0,5500,374.55,2487,3013,622.54,121.13,1085.11,1.2,25.54,-21.42,2.51,10.64,626.37,36.09,13.65,1.25,165.0,10.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"구조용 금속제품, 탱크 및 증기발생기 제조업",54.42,"구조용 특수장치, 교량부품",20011115,1.001
210980,SK디앤디,kospi,G40,금융,WI500,은행,20260825,83592045180,4490,46935,206207187,1.01,-6.56,-18.66,-63.2,-66.84,-54.87,13580,4490,-66.94,0.0,18617382,18617382,1,3954832,21.24,223993,1.2,18617382,1.2,20260610,4254,213,-215,5.01,-1108.0,0.2,-4.05,,-22.49,적자전환,적자전환,적자전환,적자전환,2025/12,D,4458,-48.81,378,-29.61,8.48,37.44,54,-87.78,15866,8.51,5787,10079,12.97,174.18,2962.45,1.58,68.95,172.85,0.35,1.24,381.16,-83.13,29.83,0.37,200.0,-66.67,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,부동산 임대 및 공급업,205.13,"비주거용 부동산개발 및 임대(오피스, 지식산업센터, 호텔 등)",20150623,0.184
006090,사조오양,kospi,G30,필수소비재,WI400,필수소비재,20260825,83579694930,8920,9125,80166800,2.18,4.21,8.52,8.52,0.22,-10.8,8920,8920,0.0,0.0,9422739,,,,,420436,4.46,9422739,4.46,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,수산물 가공 및 저장 처리업,,"원양어업/수산물가공(게맛살) 제조,수출입/냉동 및 냉장보관/부동산 임대",19861224,
039980,폴라리스AI,kosdaq,G45,IT,WI602,IT서비스,20260825,83554853340,5840,274542,1591243735,-1.53,2.65,29.4,-34.72,-28.74,-50.62,5840,5840,0.0,0.0,14381214,,,,,0,0.0,14381214,0.0,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,"TRS통신, Kipling Bag외",20020813,
215100,로보로보,kosdaq,G25,경기관련소비재,WI332,교육,20260825,83530403670,4130,74514,297345342,2.86,-2.25,11.02,-36.27,-54.36,-17.07,13740,4130,-69.94,0.0,20348454,20348454,0,12964223,63.71,375916,1.85,20348454,1.85,20260610,130,-26,-22,-20.0,-110.0,6.43,-37.55,,-9.68,적자지속,적자지속,적자지속,적자지속,2025/12,D,134,-0.74,-20,적자지속,-14.93,적자지속,-14,적자지속,319,-4.49,298,21,-12.5,7.06,1376.96,,,,-4.14,-4.48,,적자지속,,3.41,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,기타 전기장비 제조업,,교육용로봇,20150422,0.939
487580,폴레드,kosdaq,G25,경기관련소비재,WI310,"화장품,의류",20260825,83229355605,3345,202574,652061342,5.19,-6.04,-2.34,-49.01,,,20000,3345,-83.28,0.0,25182861,25182861,0,13600148,54.01,1625260,6.45,25182861,6.45,20260610,842,102,98,12.11,440.0,0.99,7.6,0.26,19.91,-4.26,40.54,-20.12,29.61,2025/12,D,799,51.33,104,67.74,13.02,10.9,84,1580.0,542,4.43,374,168,-36.36,44.99,1559.78,,,,15.78,26.65,376.14,817.07,9.85,2.23,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,가정용 기기 제조업,,"유아용품(카시트 및 관련 악세서리, 유아가전 등)",20260514,
076610,해성옵틱스,kosdaq,G45,IT,WI610,IT하드웨어,20260825,83226832900,1411,643417,884823350,-1.33,-0.71,21.43,-39.22,41.0,230.8,1411,1411,0.0,0.0,59236180,,,,,444621,0.75,59236180,0.75,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,사진장비 및 광학기기 제조업,,휴대폰용 렌즈모듈 및 카메라모듈,20131106,
004840,DRB동일,kospi,G15,소재,WI110,화학,20260825,83160250660,4335,23623,101667860,2.01,-2.27,-0.92,-12.56,-32.37,-17.21,4335,4335,0.0,0.0,19272364,,,,,258613,1.34,19272364,1.34,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,고무제품 제조업,,"고무벨트(V벨트,콘베이어벨트,평벨트),프라스틱제품 제조,판매",19760521,
102370,케이옥션,kosdaq,G25,경기관련소비재,WI340,소매(유통),20260825,82583645100,3190,25061,78310670,1.11,-3.04,10.57,-2.95,-24.93,-36.15,3190,3190,0.0,0.0,25888290,,,,,363179,1.4,25888290,1.4,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,상품 중개업,,미술품 경매 및 판매,20220124,
054670,대한뉴팜,kosdaq,G35,건강관리,WI410,건강관리,20260825,82540790000,5790,7403,42271670,1.94,1.22,5.27,-5.7,-16.09,-17.87,5790,5790,0.0,0.0,14354920,,,,,45530,0.32,14354920,0.32,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,의약품 제조업,,"동물약품,인체약품",20020226,
038680,에스넷,kosdaq,G45,IT,WI602,IT서비스,20260825,82537901090,4120,152108,618009918,-2.02,9.57,18.05,2.49,21.53,5.1,4120,4120,0.0,0.0,19912642,,,,,924430,4.64,19912642,4.64,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,"네트워크장비 설치 및 납품, 유지보수",20000427,
137950,제이씨케미칼,kosdaq,G10,에너지,WI100,에너지,20260825,82502250870,3690,62102,226085430,1.93,3.07,17.52,0.82,7.42,-2.12,3690,3690,0.0,0.0,22267814,,,,,924598,4.15,22267814,4.15,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,기타 화학제품 제조업,,"바이오디젤, 바이오중유 등",20110808,
007980,TP,kospi,G25,경기관련소비재,WI310,"화장품,의류",20260825,82492438650,1762,164809,286634760,0.46,-6.73,4.08,-8.1,-25.02,-19.6,1762,1762,0.0,0.0,46897350,,,,,3837130,8.18,46897350,8.18,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,봉제의복 제조업,,"봉제의류(자켓,파카,코트),침구 제조,우모가공,생활용품 도소매,무역",19941227,
111380,동인기연,kospi,G25,경기관련소비재,WI310,"화장품,의류",20260825,82115200000,13500,3866,51330410,1.5,-4.86,6.72,-1.1,-18.87,0.37,13500,13500,0.0,0.0,6128000,,,,,124785,2.04,6128000,2.04,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"가죽, 가방 및 유사제품 제조업",,"스포츠용품(등산용가방,골프백),금속압형제품,유아용품 제조,도소매,통신 판매/부동산 임대",20231121,
045970,코아시아,kosdaq,G45,IT,WI610,IT하드웨어,20260825,81839264360,3140,162223,479298880,6.44,2.28,24.6,-37.33,-47.4,-40.42,3140,3140,0.0,0.0,26314876,,,,,1310278,4.98,26314876,4.98,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,전자부품 제조업,,LED패키지,20000803,
270520,앱튼,kosdaq,G10,에너지,WI100,에너지,20260825,81750966420,3620,174108,608247646,-3.68,7.45,34.14,158.45,83.19,-63.37,3620,3620,0.0,0.0,23158914,,,,,0,0.0,23158914,0.0,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"건축기술, 엔지니어링 및 관련 기술 서비스업",,지열냉난방시스템,20170822,
418470,KT밀리의서재,kosdaq,G50,커뮤니케이션서비스,WI331,미디어,20260825,81717627060,9460,11780,111059470,0.42,-0.73,-7.98,-10.33,-38.33,-36.21,9460,9460,0.0,0.0,8565789,,,,,634101,7.4,8565789,7.4,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"서적, 잡지 및 기타 인쇄물 출판업",,전자책 정기구독 서비스,20230927,
091120,이엠텍,kosdaq,G45,IT,WI610,IT하드웨어,20260825,81638440040,4750,107413,493240449,9.32,17.14,18.16,-19.63,-43.32,-51.28,4750,4750,0.0,0.0,17132936,,,,,1073355,6.26,17132936,6.26,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,전자부품 제조업,,"마이크로스피커,리시버",20070502,
002600,조흥,kospi,G30,필수소비재,WI400,필수소비재,20260825,81600000000,135700,23,3146800,,,,,,,135700,135700,0.0,0.0,600000,,,,,217,0.04,600000,0.04,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,기타 식품 제조업,,"휘핑크림,인스턴트이스트,프루츠칵테일,크림치즈,견과류,건조과일 제조,판매/주택 신축,판매",19761223,
007820,엠엑스로보틱스,kosdaq,G20,산업재,WI230,기계,20260825,81538160220,4090,754594,3159989449,-0.85,-11.09,42.51,-19.33,-28.25,14.89,4090,4090,0.0,0.0,20033946,,,,,366905,1.83,20033946,1.83,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,일반 목적용 기계 제조업,,"자동화물류서비스, 자동화공정설비",20111108,
0017J0,세미티에스,kosdaq,G45,IT,WI620,반도체,20260825,81519565215,2715,207192,537020192,2.45,-7.81,-6.38,,,,2715,2715,0.0,0.0,30136623,,,,,595953,1.98,30136623,1.98,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,특수 목적용 기계 제조업,,"클린컨베이어시스템, 질소퍼지시스템",20260610,
381620,제닉스로보틱스,kosdaq,G20,산업재,WI230,기계,20260825,81331104000,6220,49303,298067315,4.71,-2.81,8.93,-54.6,-48.76,-12.39,18330,6220,-66.07,0.0,13117920,13117920,0,7933118,60.48,159950,1.22,13117920,1.22,20260610,215,-138,-93,-64.19,-704.0,3.78,-8.84,,-21.82,적자지속,적자지속,적자지속,적자지속,2025/12,B,227,-64.25,-123,적자전환,-54.19,적자전환,-73,적자전환,732,-9.07,485,247,6.47,50.99,3669.9,1.31,21.86,,-9.46,-13.75,,적자전환,,2.17,100.0,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,특수 목적용 기계 제조업,105.67,"Stocker, AGV/AMR",20240930,1.145
290740,액트로,kosdaq,G45,IT,WI610,IT하드웨어,20260825,81325288880,7810,24381,186410210,4.27,2.63,8.47,-48.45,-66.41,44.36,30750,4965,-74.6,57.3,10065011,10065011,0,5683698,56.47,1399747,13.91,10065011,13.91,20260610,2406,70,102,2.91,1030.0,0.34,7.58,,-8.11,적자지속,흑자전환,적자지속,흑자전환,2025/12,D,2449,20.58,66,175.0,2.69,127.97,73,386.67,1237,8.8,732,505,13.23,68.99,1512.49,0.62,13.79,-79.45,6.16,10.37,733.03,395.27,15.62,1.42,100.0,0.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,전자부품 제조업,,모바일용 액츄에이터 및 조립자동화 설비,20180828,0.762
104460,디와이피엔에프,kosdaq,G20,산업재,WI230,기계,20260825,81199739720,7740,4514,34262330,1.98,-6.31,-11.06,-26.55,-48.6,-53.19,7740,7740,0.0,0.0,10518101,,,,,378729,3.6,10518101,3.6,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,일반 목적용 기계 제조업,,뉴메틱 컨베잉 시스템(분체이송시스템),20091222,
036640,HRS,kosdaq,G15,소재,WI110,화학,20260825,80874486000,4960,32088,157869665,0.81,-0.4,3.87,-1.0,-7.81,-8.82,4960,4960,0.0,0.0,16354800,,,,,563351,3.44,16354800,3.44,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,합성고무 및 플라스틱 물질 제조업,,실리콘 컴파운드제품 제조,20000530,
038110,에코플라스틱,kosdaq,G25,경기관련소비재,WI300,자동차,20260825,80815473310,1956,102904,197943933,2.68,-3.65,-2.93,-31.73,-43.06,-43.63,1956,1956,0.0,0.0,41169370,,,,,783083,1.9,41169370,1.9,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,자동차 신품 부품 제조업,,BUMPER 및 자동차TRIM류,20000323,
001020,페이퍼코리아,kospi,G15,소재,WI200,비철금속,20260825,80804422740,2305,53300,123814055,-6.3,8.47,12.99,-31.6,-30.15,-36.41,2305,2305,0.0,0.0,35596662,,,,,90846,0.26,35596662,0.26,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"펄프, 종이 및 판지 제조업",,"제지(신문용지,중질지),합판 제조,건설,석유류 판매",19760626,
389030,지니너스,kosdaq,G35,건강관리,WI410,건강관리,20260825,80754155550,2055,222451,442989977,0.74,-2.38,0.74,-39.71,-24.57,50.86,6270,1505,-67.22,36.54,39392271,39392271,5715917,23075159,68.7,1595685,4.05,39392271,4.05,20260610,103,-113,-169,-109.71,-510.0,7.84,-4.03,,-7.69,적자지속,적자지속,적자지속,적자지속,2025/12,D,105,61.54,-117,적자지속,-111.43,적자지속,-174,적자지속,393,18.73,91,302,177.06,332.33,33.35,,,,-47.97,-110.87,,적자지속,,10.86,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,자연과학 및 공학 연구개발업,,"NGS기반 조직생검 암유전체 동반진단(CancerSCAN), 액체생검 암유전체 동반진단(LiquidSCAN), 단일세포분석(Celinus) 등",20211108,0.859
052460,아이크래프트,kosdaq,G45,IT,WI602,IT서비스,20260825,80635806720,5580,886612,4851312275,-11.71,-26.09,64.12,89.8,48.21,95.45,5580,5580,0.0,0.0,14607936,,,,,1063577,7.28,14607936,7.28,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,"인터넷핵심망(CCR,MCR,NAS등)",20050103,
263800,데이타솔루션,kosdaq,G45,IT,WI602,IT서비스,20260825,80559011700,4985,191721,928318085,0.5,-9.36,-7.17,4.84,-3.95,-1.48,4985,4985,0.0,0.0,16225380,,,,,687628,4.24,16225380,4.24,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,기계장비 및 관련 물품 도매업,,"EMC스토리지, SPSS, SI",20170803,
037760,쎄니트,kosdaq,G15,소재,WI210,철강,20260825,80522351980,2385,24870,58086095,-0.42,1.27,-2.05,-0.83,29.9,35.82,2385,2385,0.0,0.0,33832921,,,,,118374,0.35,33832921,0.35,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,1차 철강 제조업,,스테인레스 냉연강판,20000407,
019680,대교,kospi,G25,경기관련소비재,WI332,교육,20260825,80467700000,1000,0,0,,,,,,,1000,1000,0.0,0.0,80467700,,,,,1778612,2.21,80467700,2.21,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,초등 교육기관,,"학습지,참고서 출판/건설업/종합유선방송 프로그램공급,디지털학원",20040203,
078890,가온그룹,kosdaq,G45,IT,WI630,IT가전,20260825,80332751480,4340,44002,184865629,4.06,-4.6,16.27,-49.42,-28.05,23.31,10390,3190,-58.23,36.05,18424943,18424943,0,15164787,82.31,1318573,7.16,18424943,7.16,20260610,5120,234,65,4.57,398.0,0.16,10.9,0.78,-4.32,2725.0,18.18,2893.55,14.0,2025/12,D,5176,5.78,125,흑자전환,2.41,흑자전환,58,흑자전환,4004,-10.74,1226,2778,-16.75,226.69,1329.31,1.2,21.78,,1.37,5.35,368.79,흑자전환,15.7,0.81,70.0,-100.0,,2026/12(E),,,,5620,8.58,190,3.38,52.0,40.25,140,141.38,4260,6.39,2900,4.39,,120.6,,1086.3,4.0,0.07,70.0,0.0,9.02,-58.59,20260821,,통신 및 방송 장비 제조업,,디지털셋톱박스,20050712,0.827
214680,디알텍,kosdaq,G35,건강관리,WI410,건강관리,20260825,80137973760,960,0,0,,,,,,,2275,960,-57.8,0.0,83477056,83477056,5000000,68919429,82.56,1248694,1.5,83477056,1.5,20260610,1227,-110,-206,-8.96,-252.0,0.65,-3.81,,25.2,적자지속,적자지속,적자지속,적자지속,2025/12,D,1163,19.16,-139,적자지속,-11.95,적자지속,-240,적자지속,2019,12.6,768,1251,17.46,162.98,767.34,,,,-12.61,-32.14,,적자지속,,1.45,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,의료용 기기 제조업,400.47,"X-ray Detector, X-ray System",20150420,0.626
013360,일성건설,kospi,G20,산업재,WI220,건설,20260825,80118897040,1466,187359,273650013,0.07,-6.86,8.19,-3.81,-25.81,0.07,1466,1466,0.0,0.0,54024880,,,,,34951259,64.69,54024880,64.69,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,토목 건설업,,"건축공사,토목공사,전기공사",19891202,
0011A0,액스비스,kosdaq,G45,IT,WI610,IT하드웨어,20260825,79896814400,8500,22552,187429140,0.0,-6.49,-4.49,-59.81,,,46000,8500,-81.52,0.0,9333740,9333740,0,4014380,43.01,517791,5.55,9333740,5.55,20260610,227,37,45,16.3,629.0,3.52,13.51,,nan,nan,nan,nan,nan,2025/12,D,566,1.62,43,79.17,7.6,76.33,50,56.25,724,12.95,281,443,-2.42,157.64,707.16,,,,7.34,21.4,719.29,56.64,18.56,3.31,,,,2026/12(E),,,,710,25.44,79,11.13,83.72,46.45,78,56.0,824,13.81,458,3.39,,21.0,,,,,,,,,20260821,,기타 전기장비 제조업,,지능형 고출력 레이저 솔루션 등,20260309,0.723
000850,화천기공,kospi,G20,산업재,WI230,기계,20260825,79860000000,36600,8095,292049850,0.41,-3.68,13.84,-4.06,-15.38,20.0,36600,36600,0.0,0.0,2200000,,,,,224924,10.22,2200000,10.22,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,특수 목적용 기계 제조업,,"CNC선반,CNC밀링,연마기(금속공작기계),MC공작기계,COPY밀링기계,주방품 제조,도매",19991118,
040910,아이씨디,kosdaq,G45,IT,WI640,디스플레이,20260825,79785067250,4410,6182,26789740,0.11,-4.98,9.07,-17.79,-13.4,11.72,4410,4410,0.0,0.0,18174275,,,,,574225,3.16,18174275,3.16,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,특수 목적용 기계 제조업,,"건식세정기,LCD,반도체 장비,광정보통신 부품,장비 제조,연구개발,용역 서비스,수출입",20110805,
212710,아이에스티이,kosdaq,G45,IT,WI620,반도체,20260825,79759969380,8240,44554,349357180,3.53,0.12,-1.32,-32.28,-6.24,-3.49,8240,8240,0.0,0.0,9714978,,,,,756190,7.78,9714978,7.78,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,반도체 제조업,,반도체 제조용 장비,20250212,
067000,조이시티,kosdaq,G50,커뮤니케이션서비스,WI601,소프트웨어,20260825,79689928440,1142,146697,162284853,1.69,-0.26,-1.89,-30.41,-61.16,-38.54,1142,1142,0.0,0.0,69903446,,,,,2148596,3.07,69903446,3.07,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,소프트웨어 개발 및 공급업,,온라인게임(프리스타일농구),20080530,
012700,리드코프,kosdaq,G10,에너지,WI100,에너지,20260825,79632350080,3015,15331,46259947,0.17,-0.66,-2.27,-6.66,-23.38,-27.0,3015,3015,0.0,0.0,26194852,,,,,742214,2.83,26194852,2.83,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,기타 전문 도매업,,화공약품운반,19960119,
101330,모베이스,kosdaq,G25,경기관련소비재,WI300,자동차,20260825,79510044615,3470,51790,174581555,3.27,-1.56,4.68,-30.74,-35.26,10.86,3470,3470,0.0,0.0,23147029,,,,,771699,3.33,23147029,3.33,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,통신 및 방송 장비 제조업,,휴대전화 케이스,20100204,
131370,알서포트,kosdaq,G45,IT,WI602,IT서비스,20260825,79474487836,1492,54622,79884257,1.43,-0.4,2.54,-27.75,-35.41,-49.08,1492,1492,0.0,0.0,53267083,,,,,10384264,19.48,53267083,19.48,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,소프트웨어 개발 및 공급업,,"원격지원,제어 솔루션",20110105,
